Matrix,Rows,Columns,nnz,Kernel,Grid_Size,Block_Size,Avg_Time(ms),Avg_Err,GFLOP/s,Bandwidth(GB/s)
rma10.mtx,46835,46835,2374001,csr scalar,366,128,0.064512,8.53888e-08,73.5987,282.29
rma10.mtx,46835,46835,2374001,csr vector,11709,128,0.0748544,1.50904e-07,63.4298,243.287
rma10.mtx,46835,46835,2374001,coo seg,4637,128,0.0561152,1.5044e-07,84.6117,479.023
rma10.mtx,46835,46835,2374001,coo flat,14838,160,0.343962,9.67628e-08,13.8039,78.1496
rma10.mtx,46835,46835,2374001,csr scalar,293,160,0.0642048,8.53888e-08,73.9509,283.641
rma10.mtx,46835,46835,2374001,csr vector,9367,160,0.0785408,1.50904e-07,60.4527,231.868
rma10.mtx,46835,46835,2374001,coo seg,3710,160,0.0560128,1.5044e-07,84.7664,479.899
rma10.mtx,46835,46835,2374001,coo flat,12365,192,0.348877,8.17276e-08,13.6094,77.0486
rma10.mtx,46835,46835,2374001,csr scalar,244,192,0.07168,8.53888e-08,66.2389,254.061
rma10.mtx,46835,46835,2374001,csr vector,7806,192,0.0768,1.50904e-07,61.8229,237.124
rma10.mtx,46835,46835,2374001,coo seg,3092,192,0.0562176,1.5044e-07,84.4576,478.151
rma10.mtx,46835,46835,2374001,coo flat,10599,224,0.346624,9.42364e-08,13.6978,77.5494
rma10.mtx,46835,46835,2374001,csr scalar,210,224,0.072192,8.53888e-08,65.7691,252.259
rma10.mtx,46835,46835,2374001,csr vector,6691,224,0.0774144,1.50904e-07,61.3323,235.242
rma10.mtx,46835,46835,2374001,coo seg,2650,224,0.0565248,1.5044e-07,83.9986,475.552
rma10.mtx,46835,46835,2374001,coo flat,9274,256,0.34519,8.50064e-08,13.7547,77.8714
rma10.mtx,46835,46835,2374001,csr scalar,183,256,0.0699392,8.53888e-08,67.8876,260.385
rma10.mtx,46835,46835,2374001,csr vector,5855,256,0.0730112,1.50904e-07,65.0311,249.429
rma10.mtx,46835,46835,2374001,coo seg,2319,256,0.0562176,1.5044e-07,84.4576,478.151
rma10.mtx,46835,46835,2374001,coo flat,8244,288,0.348672,8.37278e-08,13.6174,77.0939
rma10.mtx,46835,46835,2374001,csr scalar,163,288,0.070656,8.53888e-08,67.1989,257.743
rma10.mtx,46835,46835,2374001,csr vector,5204,288,0.0781312,1.50904e-07,60.7696,233.084
rma10.mtx,46835,46835,2374001,coo seg,2061,288,0.0564224,1.5044e-07,84.151,476.415
rma10.mtx,46835,46835,2374001,coo flat,7419,320,0.354816,9.25045e-08,13.3816,75.7589
rma10.mtx,46835,46835,2374001,csr scalar,147,320,0.0750592,8.53888e-08,63.2568,242.623
rma10.mtx,46835,46835,2374001,csr vector,4684,320,0.0785408,1.50904e-07,60.4527,231.868
rma10.mtx,46835,46835,2374001,coo seg,1855,320,0.0570368,1.5044e-07,83.2445,471.283
rma10.mtx,46835,46835,2374001,coo flat,6745,352,0.362291,9.10688e-08,13.1055,74.1958
rma10.mtx,46835,46835,2374001,csr scalar,134,352,0.0815104,8.53888e-08,58.2503,223.421
rma10.mtx,46835,46835,2374001,csr vector,4258,352,0.0801792,1.50904e-07,59.2174,227.13
rma10.mtx,46835,46835,2374001,coo seg,1687,352,0.0591872,1.5044e-07,80.2201,454.16
rma10.mtx,46835,46835,2374001,coo flat,6183,384,0.361472,8.00248e-08,13.1352,74.3639
rma10.mtx,46835,46835,2374001,csr scalar,122,384,0.086016,8.53888e-08,55.1991,211.718
rma10.mtx,46835,46835,2374001,csr vector,3903,384,0.0779264,1.50904e-07,60.9293,233.696
rma10.mtx,46835,46835,2374001,coo seg,1546,384,0.0569344,1.5044e-07,83.3942,472.131
rma10.mtx,46835,46835,2374001,coo flat,5707,416,0.364954,9.61839e-08,13.0099,73.6545
rma10.mtx,46835,46835,2374001,csr scalar,113,416,0.0813056,8.53888e-08,58.397,223.983
rma10.mtx,46835,46835,2374001,csr vector,3603,416,0.0826368,1.50904e-07,57.4563,220.375
rma10.mtx,46835,46835,2374001,coo seg,1427,416,0.0608256,1.5044e-07,78.0593,441.927
rma10.mtx,46835,46835,2374001,coo flat,5300,448,0.368026,8.99296e-08,12.9013,73.0397
rma10.mtx,46835,46835,2374001,csr scalar,105,448,0.0843776,8.53888e-08,56.2709,215.829
rma10.mtx,46835,46835,2374001,csr vector,3346,448,0.080896,1.50904e-07,58.6927,225.118
rma10.mtx,46835,46835,2374001,coo seg,1325,448,0.0587776,1.5044e-07,80.7791,457.325
rma10.mtx,46835,46835,2374001,coo flat,4946,480,0.362803,9.47108e-08,13.087,74.0911
rma10.mtx,46835,46835,2374001,csr scalar,98,480,0.0868352,8.53888e-08,54.6783,209.72
rma10.mtx,46835,46835,2374001,csr vector,3123,480,0.0800768,1.50904e-07,59.2931,227.421
rma10.mtx,46835,46835,2374001,coo seg,1237,480,0.0577536,1.5044e-07,82.2114,465.434
rma10.mtx,46835,46835,2374001,coo flat,4637,512,0.354202,8.51368e-08,13.4048,75.8903
rma10.mtx,46835,46835,2374001,csr scalar,92,512,0.0869376,8.53888e-08,54.6139,209.473
rma10.mtx,46835,46835,2374001,csr vector,2928,512,0.0768,1.50904e-07,61.8229,237.124
rma10.mtx,46835,46835,2374001,coo seg,1160,512,0.0570368,1.5044e-07,83.2445,471.283
rma10.mtx,46835,46835,2374001,coo flat,4364,544,0.377549,1.00562e-07,12.5759,71.1974
rma10.mtx,46835,46835,2374001,csr scalar,87,544,0.0840704,8.53888e-08,56.4765,216.617
rma10.mtx,46835,46835,2374001,csr vector,2755,544,0.0857088,1.50904e-07,55.3969,212.477
rma10.mtx,46835,46835,2374001,coo seg,1091,544,0.061952,1.5044e-07,76.64,433.892
rma10.mtx,46835,46835,2374001,coo flat,4122,576,0.37591,7.92446e-08,12.6307,71.5077
rma10.mtx,46835,46835,2374001,csr scalar,82,576,0.0871424,8.53888e-08,54.4856,208.981
rma10.mtx,46835,46835,2374001,csr vector,2602,576,0.0828416,1.50904e-07,57.3142,219.831
rma10.mtx,46835,46835,2374001,coo seg,1031,576,0.0616448,1.5044e-07,77.0219,436.054
rma10.mtx,46835,46835,2374001,coo flat,3905,608,0.366387,8.40043e-08,12.959,73.3663
rma10.mtx,46835,46835,2374001,csr scalar,78,608,0.0813056,8.53888e-08,58.397,223.983
rma10.mtx,46835,46835,2374001,csr vector,2465,608,0.0827392,1.50904e-07,57.3852,220.103
rma10.mtx,46835,46835,2374001,coo seg,977,608,0.059392,1.5044e-07,79.9435,452.594
rma10.mtx,46835,46835,2374001,coo flat,3710,640,0.363315,8.00722e-08,13.0685,73.9867
rma10.mtx,46835,46835,2374001,csr scalar,74,640,0.0862208,8.53888e-08,55.0679,211.215
rma10.mtx,46835,46835,2374001,csr vector,2342,640,0.0805888,1.50904e-07,58.9164,225.976
rma10.mtx,46835,46835,2374001,coo seg,928,640,0.058368,1.5044e-07,81.346,460.534
rma10.mtx,46835,46835,2374001,coo flat,3533,672,0.35625,9.47268e-08,13.3277,75.454
rma10.mtx,46835,46835,2374001,csr scalar,70,672,0.0912384,8.53888e-08,52.0395,199.599
rma10.mtx,46835,46835,2374001,csr vector,2231,672,0.081408,1.50904e-07,58.3235,223.702
rma10.mtx,46835,46835,2374001,coo seg,884,672,0.057856,1.5044e-07,82.0658,464.61
rma10.mtx,46835,46835,2374001,coo flat,3373,704,0.385434,8.83502e-08,12.3186,69.7409
rma10.mtx,46835,46835,2374001,csr scalar,67,704,0.0933888,8.53888e-08,50.8412,195.003
rma10.mtx,46835,46835,2374001,csr vector,2129,704,0.0939008,1.50904e-07,50.564,193.94
rma10.mtx,46835,46835,2374001,coo seg,844,704,0.0669696,1.5044e-07,70.8979,401.383
rma10.mtx,46835,46835,2374001,coo flat,3226,736,0.38441,8.93703e-08,12.3514,69.9266
rma10.mtx,46835,46835,2374001,csr scalar,64,736,0.0961536,8.53888e-08,49.3793,189.396
rma10.mtx,46835,46835,2374001,csr vector,2037,736,0.0925696,1.50904e-07,51.2912,196.729
rma10.mtx,46835,46835,2374001,coo seg,807,736,0.0666624,1.5044e-07,71.2246,403.233
rma10.mtx,46835,46835,2374001,coo flat,3092,768,0.383488,8.65446e-08,12.3811,70.0947
rma10.mtx,46835,46835,2374001,csr scalar,61,768,0.099328,8.53888e-08,47.8013,183.343
rma10.mtx,46835,46835,2374001,csr vector,1952,768,0.089088,1.50904e-07,53.2956,204.417
rma10.mtx,46835,46835,2374001,coo seg,773,768,0.0643072,1.5044e-07,73.8331,418.001
rma10.mtx,46835,46835,2374001,coo flat,2968,800,0.381542,9.05387e-08,12.4442,70.4521
rma10.mtx,46835,46835,2374001,csr scalar,59,800,0.10025,8.53888e-08,47.3618,181.658
rma10.mtx,46835,46835,2374001,csr vector,1874,800,0.090112,1.50904e-07,52.69,202.094
rma10.mtx,46835,46835,2374001,coo seg,742,800,0.0643072,1.5044e-07,73.8331,418.001
rma10.mtx,46835,46835,2374001,coo flat,2854,832,0.378675,7.95262e-08,12.5385,70.9856
rma10.mtx,46835,46835,2374001,csr scalar,57,832,0.0828416,8.53888e-08,57.3142,219.831
rma10.mtx,46835,46835,2374001,csr vector,1802,832,0.0877568,1.50904e-07,54.1041,207.518
rma10.mtx,46835,46835,2374001,coo seg,714,832,0.0630784,1.5044e-07,75.2714,426.144
rma10.mtx,46835,46835,2374001,coo flat,2748,864,0.373965,9.10578e-08,12.6964,71.8797
rma10.mtx,46835,46835,2374001,csr scalar,55,864,0.0888832,8.53888e-08,53.4184,204.888
rma10.mtx,46835,46835,2374001,csr vector,1735,864,0.0871424,1.50904e-07,54.4856,208.981
rma10.mtx,46835,46835,2374001,coo seg,687,864,0.0627712,1.5044e-07,75.6398,428.229
rma10.mtx,46835,46835,2374001,coo flat,2650,896,0.370278,6.98945e-08,12.8228,72.5953
rma10.mtx,46835,46835,2374001,csr scalar,53,896,0.093696,8.53888e-08,50.6745,194.364
rma10.mtx,46835,46835,2374001,csr vector,1673,896,0.084992,1.50904e-07,55.8641,214.269
rma10.mtx,46835,46835,2374001,coo seg,663,896,0.0605184,1.5044e-07,78.4555,444.17
rma10.mtx,46835,46835,2374001,coo flat,2559,928,0.364544,8.75139e-08,13.0245,73.7373
rma10.mtx,46835,46835,2374001,csr scalar,51,928,0.0979968,8.53888e-08,48.4506,185.834
rma10.mtx,46835,46835,2374001,csr vector,1615,928,0.084992,1.50904e-07,55.8641,214.269
rma10.mtx,46835,46835,2374001,coo seg,640,928,0.0610304,1.5044e-07,77.7973,440.444
rma10.mtx,46835,46835,2374001,coo flat,2473,960,0.361574,8.91657e-08,13.1315,74.3429
rma10.mtx,46835,46835,2374001,csr scalar,49,960,0.101786,8.53888e-08,46.6471,178.916
rma10.mtx,46835,46835,2374001,csr vector,1562,960,0.0845824,1.50904e-07,56.1346,215.306
rma10.mtx,46835,46835,2374001,coo seg,619,960,0.0600064,1.5044e-07,79.1249,447.96
rma10.mtx,46835,46835,2374001,coo flat,2394,992,0.355533,9.14996e-08,13.3546,75.6062
rma10.mtx,46835,46835,2374001,csr scalar,48,992,0.10793,8.53888e-08,43.9917,168.731
rma10.mtx,46835,46835,2374001,csr vector,1511,992,0.0830464,1.50904e-07,57.1729,219.288
rma10.mtx,46835,46835,2374001,coo seg,599,992,0.0598016,1.5044e-07,79.3959,449.494
rma10.mtx,46835,46835,2374001,coo flat,2319,1024,0.350413,8.12406e-08,13.5497,76.7109
rma10.mtx,46835,46835,2374001,csr scalar,46,1024,0.115814,8.53888e-08,40.9966,157.244
rma10.mtx,46835,46835,2374001,csr vector,1464,1024,0.0809984,1.50904e-07,58.6185,224.833
rma10.mtx,46835,46835,2374001,coo seg,580,1024,0.0587776,1.5044e-07,80.7791,457.325
rma10.mtx,46835,46835,2374001,CuSparse,0,0,0.044032,1.59856e-07,107.831,413.588
scircuit.mtx,170998,170998,958936,coo flat,29967,32,0.0586752,2.22459e-08,32.6862,204.362
scircuit.mtx,170998,170998,958936,csr scalar,5344,32,0.0442368,7.87122e-08,43.3547,204.709
scircuit.mtx,170998,170998,958936,csr vector,170998,32,0.343757,7.51149e-08,5.57915,26.3433
scircuit.mtx,170998,170998,958936,coo seg,7492,32,0.0344064,6.14687e-08,55.7417,348.51
scircuit.mtx,170998,170998,958936,coo flat,14984,64,0.0497664,2.29314e-08,38.5375,240.945
scircuit.mtx,170998,170998,958936,csr scalar,2672,64,0.0448512,7.87122e-08,42.7608,201.905
scircuit.mtx,170998,170998,958936,csr vector,85499,64,0.137011,7.51149e-08,13.9979,66.0945
scircuit.mtx,170998,170998,958936,coo seg,3746,64,0.027136,6.14687e-08,70.6763,441.885
scircuit.mtx,170998,170998,958936,coo flat,9989,96,0.0497664,2.12965e-08,38.5375,240.945
scircuit.mtx,170998,170998,958936,csr scalar,1782,96,0.0452608,7.87122e-08,42.3738,200.078
scircuit.mtx,170998,170998,958936,csr vector,57000,96,0.124826,7.51149e-08,15.3644,72.5467
scircuit.mtx,170998,170998,958936,coo seg,2498,96,0.0273408,6.14687e-08,70.1469,438.575
scircuit.mtx,170998,170998,958936,coo flat,7492,128,0.0498688,2.13034e-08,38.4584,240.451
scircuit.mtx,170998,170998,958936,csr scalar,1336,128,0.0444416,7.87122e-08,43.1549,203.766
scircuit.mtx,170998,170998,958936,csr vector,42750,128,0.115814,7.51149e-08,16.5599,78.1914
scircuit.mtx,170998,170998,958936,coo seg,1873,128,0.0272384,6.14687e-08,70.4106,440.223
scircuit.mtx,170998,170998,958936,coo flat,5994,160,0.0502784,2.23556e-08,38.1451,238.492
scircuit.mtx,170998,170998,958936,csr scalar,1069,160,0.0431104,7.87122e-08,44.4875,210.058
scircuit.mtx,170998,170998,958936,csr vector,34200,160,0.121754,7.51149e-08,15.7521,74.3772
scircuit.mtx,170998,170998,958936,coo seg,1499,160,0.0274432,6.14687e-08,69.8851,436.938
scircuit.mtx,170998,170998,958936,coo flat,4995,192,0.050688,2.23159e-08,37.8368,236.564
scircuit.mtx,170998,170998,958936,csr scalar,891,192,0.0441344,7.87122e-08,43.4553,205.184
scircuit.mtx,170998,170998,958936,csr vector,28500,192,0.118989,7.51149e-08,16.1181,76.1054
scircuit.mtx,170998,170998,958936,coo seg,1249,192,0.0272384,6.14687e-08,70.4106,440.223
scircuit.mtx,170998,170998,958936,coo flat,4281,224,0.0500736,2.26641e-08,38.3011,239.467
scircuit.mtx,170998,170998,958936,csr scalar,764,224,0.0454656,7.87122e-08,42.1829,199.177
scircuit.mtx,170998,170998,958936,csr vector,24429,224,0.11735,7.51149e-08,16.3431,77.1679
scircuit.mtx,170998,170998,958936,coo seg,1071,224,0.0268288,6.14687e-08,71.4856,446.944
scircuit.mtx,170998,170998,958936,coo flat,3746,256,0.050688,2.05561e-08,37.8368,236.564
scircuit.mtx,170998,170998,958936,csr scalar,668,256,0.044544,7.87122e-08,43.0557,203.298
scircuit.mtx,170998,170998,958936,csr vector,21375,256,0.108134,7.51149e-08,17.736,83.7447
scircuit.mtx,170998,170998,958936,coo seg,937,256,0.026624,6.14687e-08,72.0355,450.382
scircuit.mtx,170998,170998,958936,coo flat,3330,288,0.0508928,2.25481e-08,37.6845,235.612
scircuit.mtx,170998,170998,958936,csr scalar,594,288,0.046592,7.87122e-08,41.1631,194.361
scircuit.mtx,170998,170998,958936,csr vector,19000,288,0.116941,7.51149e-08,16.4004,77.4382
scircuit.mtx,170998,170998,958936,coo seg,833,288,0.0275456,6.14687e-08,69.6254,435.314
scircuit.mtx,170998,170998,958936,coo flat,2997,320,0.0513024,2.15646e-08,37.3837,233.731
scircuit.mtx,170998,170998,958936,csr scalar,535,320,0.0444416,7.87122e-08,43.1549,203.766
scircuit.mtx,170998,170998,958936,csr vector,17100,320,0.11817,7.51149e-08,16.2298,76.633
scircuit.mtx,170998,170998,958936,coo seg,750,320,0.0277504,6.14687e-08,69.1115,432.101
scircuit.mtx,170998,170998,958936,coo flat,2725,352,0.0518144,2.17334e-08,37.0143,231.422
scircuit.mtx,170998,170998,958936,csr scalar,486,352,0.0423936,7.87122e-08,45.2397,213.61
scircuit.mtx,170998,170998,958936,csr vector,15546,352,0.124416,7.51149e-08,15.415,72.7855
scircuit.mtx,170998,170998,958936,coo seg,682,352,0.0274432,6.14687e-08,69.8851,436.938
scircuit.mtx,170998,170998,958936,coo flat,2498,384,0.0514048,2.12306e-08,37.3092,233.266
scircuit.mtx,170998,170998,958936,csr scalar,446,384,0.0405504,7.87122e-08,47.296,223.319
scircuit.mtx,170998,170998,958936,csr vector,14250,384,0.116224,7.51149e-08,16.5015,77.9158
scircuit.mtx,170998,170998,958936,coo seg,625,384,0.027648,6.14687e-08,69.3675,433.702
scircuit.mtx,170998,170998,958936,coo flat,2306,416,0.0524288,2.15087e-08,36.5805,228.71
scircuit.mtx,170998,170998,958936,csr scalar,412,416,0.0449536,7.87122e-08,42.6634,201.445
scircuit.mtx,170998,170998,958936,csr vector,13154,416,0.129434,7.51149e-08,14.8174,69.9639
scircuit.mtx,170998,170998,958936,coo seg,577,416,0.0284672,6.14687e-08,67.3713,421.221
scircuit.mtx,170998,170998,958936,coo flat,2141,448,0.0525312,2.14717e-08,36.5092,228.264
scircuit.mtx,170998,170998,958936,csr scalar,382,448,0.0444416,7.87122e-08,43.1549,203.766
scircuit.mtx,170998,170998,958936,csr vector,12215,448,0.124928,7.51149e-08,15.3518,72.4872
scircuit.mtx,170998,170998,958936,coo seg,536,448,0.0279552,6.14687e-08,68.6052,428.936
scircuit.mtx,170998,170998,958936,coo flat,1998,480,0.0518144,1.96344e-08,37.0143,231.422
scircuit.mtx,170998,170998,958936,csr scalar,357,480,0.0420864,7.87122e-08,45.5699,215.169
scircuit.mtx,170998,170998,958936,csr vector,11400,480,0.122368,7.51149e-08,15.673,74.0037
scircuit.mtx,170998,170998,958936,coo seg,500,480,0.027648,6.14687e-08,69.3675,433.702
scircuit.mtx,170998,170998,958936,coo flat,1873,512,0.0519168,2.09937e-08,36.9413,230.965
scircuit.mtx,170998,170998,958936,csr scalar,334,512,0.041984,7.87122e-08,45.681,215.694
scircuit.mtx,170998,170998,958936,csr vector,10688,512,0.115098,7.51149e-08,16.663,78.6783
scircuit.mtx,170998,170998,958936,coo seg,469,512,0.027136,6.14687e-08,70.6763,441.885
scircuit.mtx,170998,170998,958936,coo flat,1763,544,0.0534528,2.14529e-08,35.8797,224.328
scircuit.mtx,170998,170998,958936,csr scalar,315,544,0.0418816,7.87122e-08,45.7927,216.221
scircuit.mtx,170998,170998,958936,csr vector,10059,544,0.13527,7.51149e-08,14.1781,66.9451
scircuit.mtx,170998,170998,958936,coo seg,441,544,0.0283648,6.14687e-08,67.6145,422.742
scircuit.mtx,170998,170998,958936,coo flat,1665,576,0.0530432,2.0411e-08,36.1568,226.061
scircuit.mtx,170998,170998,958936,csr scalar,297,576,0.0453632,7.87122e-08,42.2781,199.626
scircuit.mtx,170998,170998,958936,csr vector,9500,576,0.131686,7.51149e-08,14.5639,68.767
scircuit.mtx,170998,170998,958936,coo seg,417,576,0.0278528,6.14687e-08,68.8574,430.513
scircuit.mtx,170998,170998,958936,coo flat,1578,608,0.0526336,2.14482e-08,36.4382,227.82
scircuit.mtx,170998,170998,958936,csr scalar,282,608,0.0436224,7.87122e-08,43.9653,207.593
scircuit.mtx,170998,170998,958936,csr vector,9000,608,0.13097,7.51149e-08,14.6436,69.1434
scircuit.mtx,170998,170998,958936,coo seg,395,608,0.02816,6.14687e-08,68.1062,425.816
scircuit.mtx,170998,170998,958936,coo flat,1499,640,0.0526336,1.98185e-08,36.4382,227.82
scircuit.mtx,170998,170998,958936,csr scalar,268,640,0.0456704,7.87122e-08,41.9938,198.283
scircuit.mtx,170998,170998,958936,csr vector,8550,640,0.126362,7.51149e-08,15.1776,71.6648
scircuit.mtx,170998,170998,958936,coo seg,375,640,0.0282624,6.14687e-08,67.8595,424.273
scircuit.mtx,170998,170998,958936,coo flat,1427,672,0.0516096,2.143e-08,37.1611,232.34
scircuit.mtx,170998,170998,958936,csr scalar,255,672,0.0407552,7.87122e-08,47.0583,222.197
scircuit.mtx,170998,170998,958936,csr vector,8143,672,0.127078,7.51149e-08,15.092,71.2606
scircuit.mtx,170998,170998,958936,coo seg,357,672,0.0277504,6.14687e-08,69.1115,432.101
scircuit.mtx,170998,170998,958936,coo flat,1363,704,0.0535552,1.80083e-08,35.8111,223.899
scircuit.mtx,170998,170998,958936,csr scalar,243,704,0.0403456,7.87122e-08,47.5361,224.453
scircuit.mtx,170998,170998,958936,csr vector,7773,704,0.152474,7.51149e-08,12.5784,59.3918
scircuit.mtx,170998,170998,958936,coo seg,341,704,0.0303104,6.14687e-08,63.2744,395.606
scircuit.mtx,170998,170998,958936,coo flat,1303,736,0.0539648,1.93303e-08,35.5393,222.2
scircuit.mtx,170998,170998,958936,csr scalar,233,736,0.0434176,7.87122e-08,44.1727,208.572
scircuit.mtx,170998,170998,958936,csr vector,7435,736,0.151142,7.51149e-08,12.6892,59.9149
scircuit.mtx,170998,170998,958936,coo seg,326,736,0.0294912,6.14687e-08,65.032,406.595
scircuit.mtx,170998,170998,958936,coo flat,1249,768,0.0530432,2.01748e-08,36.1568,226.061
scircuit.mtx,170998,170998,958936,csr scalar,223,768,0.04352,7.87122e-08,44.0688,208.081
scircuit.mtx,170998,170998,958936,csr vector,7125,768,0.146637,7.51149e-08,13.0791,61.7559
scircuit.mtx,170998,170998,958936,coo seg,313,768,0.0295936,6.14687e-08,64.807,405.188
scircuit.mtx,170998,170998,958936,coo flat,1199,800,0.0539648,2.21091e-08,35.5393,222.2
scircuit.mtx,170998,170998,958936,csr scalar,214,800,0.0443392,7.87122e-08,43.2545,204.237
scircuit.mtx,170998,170998,958936,csr vector,6840,800,0.14848,7.51149e-08,12.9167,60.9893
scircuit.mtx,170998,170998,958936,coo seg,300,800,0.029184,6.14687e-08,65.7166,410.875
scircuit.mtx,170998,170998,958936,coo flat,1153,832,0.0534528,1.97439e-08,35.8797,224.328
scircuit.mtx,170998,170998,958936,csr scalar,206,832,0.039936,7.87122e-08,48.0236,226.755
scircuit.mtx,170998,170998,958936,csr vector,6577,832,0.145818,7.51149e-08,13.1525,62.1028
scircuit.mtx,170998,170998,958936,coo seg,289,832,0.0295936,6.14687e-08,64.807,405.188
scircuit.mtx,170998,170998,958936,coo flat,1110,864,0.0533504,1.8138e-08,35.9486,224.759
scircuit.mtx,170998,170998,958936,csr scalar,198,864,0.0405504,7.87122e-08,47.296,223.319
scircuit.mtx,170998,170998,958936,csr vector,6334,864,0.145203,7.51149e-08,13.2082,62.3656
scircuit.mtx,170998,170998,958936,coo seg,278,864,0.0293888,6.14687e-08,65.2586,408.012
scircuit.mtx,170998,170998,958936,coo flat,1071,896,0.0528384,2.01956e-08,36.2969,226.937
scircuit.mtx,170998,170998,958936,csr scalar,191,896,0.039424,7.87122e-08,48.6473,229.7
scircuit.mtx,170998,170998,958936,csr vector,6108,896,0.14121,7.51149e-08,13.5817,64.1294
scircuit.mtx,170998,170998,958936,coo seg,268,896,0.0297984,6.14687e-08,64.3616,402.404
scircuit.mtx,170998,170998,958936,coo flat,1034,928,0.0530432,2.27356e-08,36.1568,226.061
scircuit.mtx,170998,170998,958936,csr scalar,185,928,0.0400384,7.87122e-08,47.9008,226.175
scircuit.mtx,170998,170998,958936,csr vector,5897,928,0.141722,7.51149e-08,13.5327,63.8977
scircuit.mtx,170998,170998,958936,coo seg,259,928,0.0287744,6.14687e-08,66.652,416.724
scircuit.mtx,170998,170998,958936,coo flat,999,960,0.0526336,2.22085e-08,36.4382,227.82
scircuit.mtx,170998,170998,958936,csr scalar,179,960,0.0417792,7.87122e-08,45.9049,216.751
scircuit.mtx,170998,170998,958936,csr vector,5700,960,0.138752,7.51149e-08,13.8223,65.2653
scircuit.mtx,170998,170998,958936,coo seg,250,960,0.0290816,6.14687e-08,65.9479,412.322
scircuit.mtx,170998,170998,958936,coo flat,967,992,0.0524288,2.25884e-08,36.5805,228.71
scircuit.mtx,170998,170998,958936,csr scalar,173,992,0.0420864,7.87122e-08,45.5699,215.169
scircuit.mtx,170998,170998,958936,csr vector,5517,992,0.13824,7.51149e-08,13.8735,65.507
scircuit.mtx,170998,170998,958936,coo seg,242,992,0.0288768,6.14687e-08,66.4157,415.246
scircuit.mtx,170998,170998,958936,coo flat,937,1024,0.0526336,2.16467e-08,36.4382,227.82
scircuit.mtx,170998,170998,958936,csr scalar,167,1024,0.0434176,7.87122e-08,44.1727,208.572
scircuit.mtx,170998,170998,958936,csr vector,5344,1024,0.131277,7.51149e-08,14.6094,68.9816
scircuit.mtx,170998,170998,958936,coo seg,235,1024,0.0284672,6.14687e-08,67.3713,421.221
scircuit.mtx,170998,170998,958936,CuSparse,0,0,0.0309248,7.11371e-08,62.0173,292.829
shipsec1.mtx,140874,140874,7813404,coo flat,244169,32,1.40493,1.14726e-07,11.1229,62.9009
shipsec1.mtx,140874,140874,7813404,csr scalar,4403,32,0.172442,6.95321e-08,90.6209,346.719
shipsec1.mtx,140874,140874,7813404,csr vector,140874,32,0.496742,1.45333e-07,31.4586,120.362
shipsec1.mtx,140874,140874,7813404,coo seg,61043,32,0.247706,1.33768e-07,63.0862,356.759
shipsec1.mtx,140874,140874,7813404,coo flat,122085,64,1.05882,1.1253e-07,14.7588,83.4623
shipsec1.mtx,140874,140874,7813404,csr scalar,2202,64,0.193331,6.95321e-08,80.8292,309.256
shipsec1.mtx,140874,140874,7813404,csr vector,70437,64,0.24873,1.45333e-07,62.8265,240.377
shipsec1.mtx,140874,140874,7813404,coo seg,30522,64,0.164045,1.33768e-07,95.2594,538.701
shipsec1.mtx,140874,140874,7813404,coo flat,81390,96,1.07336,1.0577e-07,14.5588,82.3316
shipsec1.mtx,140874,140874,7813404,csr scalar,1468,96,0.190874,6.95321e-08,81.8699,313.238
shipsec1.mtx,140874,140874,7813404,csr vector,46958,96,0.237261,1.45333e-07,65.8634,251.996
shipsec1.mtx,140874,140874,7813404,coo seg,20348,96,0.162611,1.33768e-07,96.0992,543.451
shipsec1.mtx,140874,140874,7813404,coo flat,61043,128,1.0751,1.0116e-07,14.5352,82.1983
shipsec1.mtx,140874,140874,7813404,csr scalar,1101,128,0.198144,6.95321e-08,78.8659,301.744
shipsec1.mtx,140874,140874,7813404,csr vector,35219,128,0.22272,1.45333e-07,70.1635,268.448
shipsec1.mtx,140874,140874,7813404,coo seg,15261,128,0.162202,1.33768e-07,96.3419,544.823
shipsec1.mtx,140874,140874,7813404,coo flat,48834,160,1.11135,1.07869e-07,14.0611,79.5172
shipsec1.mtx,140874,140874,7813404,csr scalar,881,160,0.191898,6.95321e-08,81.4331,311.566
shipsec1.mtx,140874,140874,7813404,csr vector,28175,160,0.232038,1.45333e-07,67.3458,257.668
shipsec1.mtx,140874,140874,7813404,coo seg,12209,160,0.163021,1.33768e-07,95.8577,542.085
shipsec1.mtx,140874,140874,7813404,coo flat,40695,192,1.13572,1.02994e-07,13.7594,77.8108
shipsec1.mtx,140874,140874,7813404,csr scalar,734,192,0.196506,6.95321e-08,79.5235,304.26
shipsec1.mtx,140874,140874,7813404,csr vector,23479,192,0.220262,1.45333e-07,70.9463,271.443
shipsec1.mtx,140874,140874,7813404,coo seg,10174,192,0.162918,1.33768e-07,95.918,542.426
shipsec1.mtx,140874,140874,7813404,coo flat,34882,224,1.11555,1.11304e-07,14.0082,79.2179
shipsec1.mtx,140874,140874,7813404,csr scalar,629,224,0.19497,6.95321e-08,80.15,306.657
shipsec1.mtx,140874,140874,7813404,csr vector,20125,224,0.227533,1.45333e-07,68.6794,262.77
shipsec1.mtx,140874,140874,7813404,coo seg,8721,224,0.163328,1.33768e-07,95.6775,541.066
shipsec1.mtx,140874,140874,7813404,coo flat,30522,256,1.12937,1.09552e-07,13.8368,78.2482
